id,x,y,z
7044,38.8934,-4.4886,-9.1174
7045,31.127,-53.1189,-48.1174
7046,34.8934,8.5386,-81.1174
7047,39.8934,-4.851,-8.1174
7048,29.8934,-53.4509,-49.1174
7049,38.8934,-4.6434,-8.1174
7050,37.8934,-4.3054,-9.1174
7051,28.8934,-53.6519,-49.1174
7052,36.7353,-4.0657,-9.1774
7053,34.8934,8.4598,-80.1174
7054,29.8934,-53.4084,-48.1174
7055,37.8934,-4.4689,-8.1174
7056,33.9899,8.9953,-81.1174
7057,28.8934,-53.6525,-48.1174
7058,36.8934,-4.3049,-8.1174
7059,31.7155,-52.9949,-47.1174
7060,30.8934,-53.254,-47.1174
7061,33.8807,8.9428,-80.1463
7062,31.8045,-53.0252,-46.1174
7063,30.8934,-53.2965,-46.1174
7064,-19.1471,2.015,-87.0494
7065,-19.1066,1.574,-86.1174
7066,-18.6728,1.946,-86.1174
7067,29.8934,-53.4696,-47.1174
7068,38.8934,-4.7511,-7.1174
7069,28.8934,-53.6746,-47.1174
7070,35.7919,7.8923,-79.1174
7071,-18.9372,2.8021,-88.1174
7072,-18.1033,2.9431,-87.1274
7073,29.8934,-53.4903,-46.1174
7074,28.8934,-53.6735,-46.1174
7075,38.8934,-4.9424,-6.1174
7076,-18.1066,2.4114,-86.1174
7077,-17.2731,3.0802,-86.1174
7078,35.7137,7.85,-78.1174
7079,37.8934,-4.5855,-7.1174
7080,31.8934,-52.8862,-49.1174
7081,36.8934,-4.4532,-7.1174
7082,37.8934,-4.7534,-6.1174
7083,31.8934,-52.9017,-48.1174
7084,-17.1066,4.3097,-88.1174
7085,-16.1327,4.981,-88.0846
7086,-17.0591,4.9106,-89.2821
7087,36.8934,-4.5972,-6.1174
7088,34.8934,8.3705,-79.1174
7089,-19.1735,3.0052,-88.8914
7090,-18.1289,3.9824,-89.0799
7091,-18.1066,3.5166,-88.1174
7092,-17.5778,3.946,-88.1174
7093,34.8934,8.2766,-78.1174
7094,35.8934,-4.0112,-8.9129
7095,35.8934,-4.1734,-8.1174
7096,33.7696,8.8915,-79.1174
7097,34.9063,-4.0525,-8.1001
7098,33.8934,8.7168,-78.1174
7099,34.8934,-3.8591,-9.1174
7100,27.8934,-53.8244,-49.1174
7101,33.1227,9.0408,-78.1174
7102,26.7045,-54.0223,-49.1174
7103,33.8934,-3.762,-9.1174
7104,27.8934,-53.8469,-48.1174
7105,32.8934,-3.681,-9.1174
7106,33.8934,9.5405,-85.1174
7107,26.8934,-53.9919,-48.1174
7108,33.8934,-3.9422,-8.1174
7109,-16.1176,3.954,-86.0856
7110,-17.0488,3.9038,-87.2755
7111,32.9295,9.981,-85.004
7112,32.8934,-3.8354,-8.1174
7113,-16.1066,4.4864,-87.1174
7114,25.8934,-54.1457,-49.1174
7115,35.8934,-4.3308,-7.1174
7116,33.8934,9.4009,-84.1174
7117,24.8934,-54.2378,-49.1174
7118,34.8934,-4.2148,-7.1174
7119,26.0306,-54.0635,-48.1174
7120,32.81,9.9069,-84.1174
7121,35.8934,-4.4662,-6.1174
7122,24.8934,-54.1377,-48.1174
7123,34.8934,-4.3578,-6.1174
7124,33.7592,-4.0615,-7.1712
7125,27.8934,-53.8683,-47.1174
7126,33.8934,9.2891,-83.1174
7127,26.7503,-54.0402,-47.1174
7128,33.8934,-4.2393,-6.1174
7129,32.6756,9.8469,-83.1174
7130,27.8934,-53.839,-46.1174
7131,32.8934,-4.0174,-6.8733
7132,32.8934,-4.1337,-6.1174
7133,33.8934,9.1697,-82.1174
7134,26.8934,-53.9378,-46.1174
7135,32.8934,9.6055,-82.1174
7136,25.8934,-54.1002,-47.1174
7137,-21.1066,1.3145,-89.1174
7138,-20.2797,2.1076,-89.1174
7139,24.8934,-54.1242,-47.1174
7140,25.8691,-54.0496,-46.1439
7141,-20.0594,1.9028,-88.2922
7142,47.797,-8.1061,-5.1174
7143,32.8934,9.5021,-81.1174
7144,24.8934,-54.1107,-46.1174
7145,47.727,-8.1446,-4.1174
7146,32.8934,9.3949,-80.1174
7147,32.8934,9.2662,-79.1174
7148,46.8934,-7.6437,-5.1174
7149,46.8934,-7.7206,-4.1174
7150,23.8934,-54.5777,-53.1174
7151,45.7491,-7.1173,-5.1174
7152,22.8934,-54.6869,-53.1174
7153,32.3715,10.946,-90.1174
7154,23.8934,-54.4465,-52.1174
7155,45.8934,-7.295,-4.1174
7156,22.8934,-54.5071,-52.1174
7157,31.8934,11.5611,-93.1174
7158,45.1036,-6.9687,-4.1174
7159,21.8934,-54.7066,-53.1174
7160,31.0147,12.0057,-93.1174
7161,47.8934,-8.3594,-3.1174
7162,20.8934,-54.7087,-53.1174
7163,47.0984,-7.9533,-3.1174
7164,21.8934,-54.5329,-52.1174
7165,31.8934,11.4398,-92.1174
7166,47.8934,-8.4844,-2.1174
7167,20.8934,-54.5389,-52.1174
7168,46.9643,-8.019,-2.1174
7169,23.8934,-54.4151,-51.1174
7170,30.8682,11.94,-92.1584
7171,22.8934,-54.4591,-51.1174
7172,23.8934,-54.377,-50.1174
7173,45.8934,-7.4223,-3.1174
7174,22.8934,-54.4194,-50.1174
7175,44.9227,-7.0294,-3.0129
7176,21.8934,-54.466,-51.1174
7177,-26.1651,-1.907,-93.0415
7178,29.8934,12.5316,-93.1174
7179,45.8934,-7.5252,-2.1174
7180,20.8934,-54.4314,-51.1174
7181,-25.6224,-2.054,-92.1174
7182,28.9161,12.9666,-93.0606
7183,21.8934,-54.4478,-50.1174
7184,44.791,-7.0926,-2.1174
7185,20.8934,-54.4073,-50.1174
7186,29.8934,12.3783,-92.1174
7187,-25.536,-1.054,-93.1174
7188,19.8934,-54.6773,-53.1174
7189,18.8934,-54.5506,-53.1174
7190,28.742,12.8794,-92.1174
7191,19.8934,-54.4841,-52.1174
7192,48.1139,-8.9402,0.8826
7193,31.8934,11.2788,-91.1174
7194,-25.0454,-1.1371,-92.3149
7195,18.8934,-54.3694,-52.1174
7196,30.7114,11.8577,-91.1174
7197,47.9933,-9.0016,1.8826
7198,-25.117,-2.0476,-91.1053
7199,-25.1066,-2.6342,-90.1174
7200,-24.6739,-2.054,-90.1174
7201,17.8934,-54.4818,-53.1174
7202,47.8934,-8.5741,-1.1174
7203,31.8934,11.1743,-90.1174
7204,-24.2235,-0.9145,-91.1174
7205,16.8934,-54.3754,-53.1174
7206,46.842,-8.0653,-1.2162
7207,30.8934,11.6342,-90.1174
7208,17.8934,-54.3158,-52.1174
7209,47.8934,-8.6913,-0.1174
7210,-23.9822,-1.2028,-90.1174
7211,-24.1066,-1.054,-90.6242
7212,16.8934,-54.2679,-52.1174
7213,46.6916,-8.1401,-0.1174
7214,30.0641,12.0231,-90.1174
7215,19.8934,-54.3785,-51.1174
7216,29.8934,12.2473,-91.1174
7217,18.8934,-54.2867,-51.1174
7218,19.8934,-54.3507,-50.1174
7219,28.8934,12.6572,-91.1174
7220,45.8934,-7.6843,-1.1174
7221,18.8934,-54.2808,-50.1174
7222,44.8934,-7.3105,-1.1174
7223,17.8934,-54.1615,-51.1174
7224,28.8934,12.4896,-90.1174
7225,-25.1066,-0.548,-93.1174
7226,-24.6792,-0.054,-93.1174
7227,45.8934,-7.8114,-0.1174
7228,16.9222,-54.0472,-51.1342
7229,44.8934,-7.4456,-0.1174
7230,17.8934,-54.1674,-50.1174
7231,28.0373,13.0049,-91.1174
7232,-24.0918,-0.0708,-92.1672
7233,46.8934,-8.3517,0.8826
7234,-24.1066,0.946,-93.5977
7235,-24.1066,0.5631,-93.1174
7236,-23.7492,0.946,-93.1174
7237,17.0662,-54.0218,-50.1174
7238,27.8014,12.9284,-90.213
7239,46.8934,-8.4741,1.8826
7240,32.0107,11.0019,-89.1174
7241,23.8934,-54.2847,-49.1174
7242,46.0405,-7.9943,0.8826
7243,22.8934,-54.3137,-49.1174
7244,31.824,10.9299,-88.2086
7245,45.8787,-8.0569,1.8619
7246,23.8934,-54.2072,-48.1174
7247,22.8934,-54.2021,-48.1174
7248,31.6694,10.8463,-87.1174
7249,21.8934,-54.3132,-49.1174
7250,44.8934,-7.5729,0.8826
7251,20.8934,-54.2462,-49.1174
7252,21.8934,-54.1658,-48.1174
7253,31.8934,10.6291,-86.1174
7254,-23.489,-0.054,-91.1174
7255,44.8934,-7.7105,1.8826
7256,20.649,-54.0766,-48.1174
7257,31.0215,11.0011,-86.1174
7258,44.031,-7.0062,-1.1174
7259,23.8934,-54.1586,-47.1174
7260,22.8934,-54.1559,-47.1174
7261,43.8345,-7.0639,-0.1956
7262,30.8934,11.5109,-89.1174
7263,23.8934,-54.1124,-46.1174
7264,43.8934,-7.2323,0.8826
7265,22.8934,-54.0976,-46.1174
7266,43.126,-6.9815,0.8826
7267,30.8934,11.3394,-88.1174
7268,21.8934,-54.116,-47.1174
7269,43.8934,-7.4016,1.8826
7270,29.8978,11.9497,-89.1079
7271,20.6882,-54.0614,-47.0409
7272,42.8208,-7.0646,1.8289
7273,-24.1087,-2.0513,-89.1097
7274,21.9311,-54.049,-46.1518
7275,29.6685,11.8515,-88.1174
7276,-23.5733,-2.054,-88.1174
7277,44.8934,-6.759,-5.1174
7278,20.8934,-53.9748,-46.1174
7279,28.8934,12.35,-89.1174
7280,19.8934,-54.194,-49.1174
7281,43.8934,-6.4091,-5.1174
7282,18.8934,-54.0926,-48.9529
7283,28.8934,12.1744,-88.1174
7284,19.8934,-54.0298,-48.2777
7285,42.8615,-6.0592,-5.1537
7286,30.8934,11.1915,-87.1174
7287,43.8934,-6.5304,-4.1174
7288,42.8934,-6.2095,-4.1174
7289,29.8934,11.6044,-87.1174
7290,18.8934,-53.9256,-48.1174
7291,28.928,11.9733,-87.0254
7292,17.9364,-54.0444,-49.1428
7293,42.3843,-6.054,-4.1174
7294,29.8934,11.4594,-86.1174
7295,28.7647,11.895,-86.1174
7296,41.8934,-5.7702,-5.1174
7297,40.8934,-5.5291,-5.1174
7298,41.8934,-5.9136,-4.1174
7299,16.8934,-53.9086,-49.1174
7300,40.8934,-5.6831,-4.1174
7301,17.8934,-53.8469,-48.1174
7302,27.8934,12.7112,-89.1174
7303,43.8934,-6.6438,-3.1174
7304,16.8934,-53.7489,-48.1174
7305,27.0532,13.0008,-89.1174
7306,-19.1234,0.9606,-85.0723
7307,-19.1066,0.3575,-84.1174
7308,-18.2851,1.1044,-84.1174
7309,42.8934,-6.3528,-3.1174
7310,27.8934,12.5344,-88.1174
7311,43.8934,-6.7767,-2.1174
7312,-19.2461,-0.9171,-82.1174
7313,-18.2382,0.0801,-82.1174
7314,-19.0619,-0.0984,-83.2712
7315,42.8934,-6.4937,-2.1174
7316,26.7639,12.9237,-88.2281
7317,19.8934,-53.9978,-47.1174
7318,41.8442,-6.0603,-3.1553
7319,-18.0528,0.8955,-83.315
7320,18.8934,-53.8817,-47.1174
7321,41.8934,-6.2415,-2.1174
7322,27.8934,12.3641,-87.1174
7323,-17.242,1.0729,-82.1174
7324,19.8934,-53.9121,-46.1174
7325,18.8934,-53.8066,-46.1174
7326,26.8934,12.6563,-87.1174
7327,40.9633,-6.0365,-1.9392
7328,-21.1108,-1.0514,-85.1136
7329,-21.2619,-1.8713,-84.1174
7330,-20.5276,-1.054,-84.1174
7331,17.8934,-53.7691,-47.1174
7332,27.8934,12.2143,-86.1174
7333,40.8934,-5.8363,-3.1174
7334,16.8934,-53.6317,-47.1174
7335,26.8934,12.4943,-86.1174
7336,-22.0669,-2.1017,-85.263
7337,17.8934,-53.654,-46.1174
7338,16.8934,-53.4892,-46.1174
7339,25.8858,12.9448,-87.1219
7340,42.8934,-6.6677,-1.1174
7341,15.8934,-51.4545,-109.1174
7342,25.8934,12.7446,-86.1174
7343,14.8934,-51.4489,-109.1174
7344,24.9602,12.9829,-86.0164
7345,42.8934,-6.7841,-0.1174
7346,15.8934,-51.5167,-108.1174
7347,41.8934,-6.4122,-1.1174
7348,14.8934,-51.5136,-108.1174
7349,13.8934,-51.4274,-109.1174
7350,40.8934,-6.1789,-1.1174
7351,31.8934,10.4604,-85.1174
7352,12.8934,-51.3999,-109.1174
7353,41.8934,-6.5376,-0.1174
7354,-20.1537,-1.9413,-82.0329
7355,-21.0494,-2.1277,-83.3303
7356,30.7998,10.9264,-85.2209
7357,40.8934,-6.3283,-0.1174
7358,13.8934,-51.5364,-108.1174
7359,31.8934,10.3156,-84.1174
7360,12.8934,-51.5399,-108.1174
7361,-20.0671,-1.0934,-83.2584
7362,15.8934,-51.6144,-107.1174
7363,30.8934,10.7104,-84.1174
7364,41.8934,-6.6571,0.8826
7365,14.8934,-51.6148,-107.1174
7366,30.0959,11.0258,-84.1174
7367,40.8934,-6.4575,0.8826
7368,15.8934,-51.7362,-106.1174
7369,14.8934,-51.7638,-106.1174
7370,41.8934,-6.8254,1.8826
7371,31.9793,9.9821,-82.1174
7372,13.8934,-51.6295,-107.1174
7373,40.8934,-6.6019,1.8826
7374,31.8934,10.1918,-83.1174
7375,12.8934,-51.6257,-107.1174
7376,30.8934,10.5781,-83.1174
7377,39.8934,-5.3481,-5.1174
7378,13.8934,-51.7787,-106.1174
7379,-20.1421,0.0168,-85.0663
7380,38.8934,-5.054,-5.6262
7381,38.8934,-5.1585,-5.1174
7382,12.8934,-51.7334,-106.1174
7383,-20.1066,-0.6171,-84.1174
7384,-19.546,-0.054,-84.1174
7385,30.8934,10.4161,-82.1174
7386,39.8934,-5.481,-4.1174
7387,11.8934,-51.3582,-109.1174
7388,38.8934,-5.2805,-4.1174
7389,29.8963,10.9481,-83.1107
7390,10.8934,-51.3325,-109.1174
7391,38.4022,-5.054,-5.1174
7392,11.8934,-51.5409,-108.1174
7393,29.6782,10.8684,-82.1174
7394,37.8089,-5.0618,-4.1748
7395,10.8934,-51.5144,-108.1174
7396,9.8934,-51.3216,-109.1174
7397,39.8934,-5.615,-3.1174
7398,8.8934,-51.3203,-109.1174
7399,38.8934,-5.4237,-3.1174
7400,29.8934,11.2753,-85.1174
7401,9.8934,-51.4643,-108.1174
7402,39.8934,-5.7799,-2.1174
7403,8.8934,-51.393,-108.1174
7404,28.8934,11.6364,-85.1174
7405,38.8934,-5.6035,-2.1174
7406,11.8934,-51.6517,-107.1174
7407,37.8934,-5.2583,-3.1174
7408,10.8934,-51.6504,-107.1174
7409,28.8934,11.4451,-84.1174
7410,11.8934,-51.7348,-106.1174
7411,36.8053,-5.0613,-3.1587
7412,10.8934,-51.7343,-106.1174
7413,37.8934,-5.4418,-2.1174
7414,28.8934,11.2951,-83.1174
7415,9.8934,-51.6256,-107.1174
7416,36.8934,-5.2787,-2.1174
7417,8.8934,-51.5645,-107.1174
7418,-18.1596,-1.0011,-79.9128
7419,-18.9674,-1.1985,-81.1174
7420,-19.1991,-2.0045,-80.0247
7421,-19.1066,-2.4452,-79.1174
7422,-18.768,-2.054,-79.1174
7423,9.8934,-51.7201,-106.1174
7424,37.8934,-4.9463,-5.1174
7425,28.8934,11.1386,-82.1174
7426,8.8934,-51.7283,-106.1174
7427,-18.1288,-2.0312,-78.0274
7428,36.8934,-4.7676,-5.1174
7429,27.9263,11.9693,-85.0716
7430,15.8934,-51.885,-105.1174
7431,14.8934,-51.8851,-105.1174
7432,27.8934,11.7583,-84.1174
7433,36.8934,-4.9158,-4.1174
7434,15.8934,-52.0248,-103.8708
7435,27.1135,12.0175,-84.1174
7436,-17.9436,-1.2128,-79.1174
7437,14.8934,-52.0367,-104.0076
7438,-17.1265,-1.0343,-78.0348
7439,35.7221,-5.067,-2.1897
7440,13.8934,-51.8708,-105.1174
7441,26.8934,12.3131,-85.1174
7442,12.8934,-51.8701,-105.1174
7443,35.8934,-4.6144,-5.1174
7444,-17.158,0.0515,-80.0268
7445,-16.1328,0.9862,-80.0758
7446,-17.0443,0.8915,-81.3408
7447,13.8595,-52.0518,-104.0968
7448,34.8934,-4.4997,-5.1174
7449,35.8934,-4.7804,-4.1174
7450,12.8934,-52.0645,-104.1641
7451,-18.1066,-0.054,-81.6085
7452,25.8934,12.5862,-85.1174
7453,-19.1066,-1.054,-81.6293
7454,-17.9837,-0.1831,-81.1174
7455,34.8934,-4.6645,-4.1174
7456,15.8934,-52.1196,-103.1174
7457,33.8934,-4.4009,-5.1174
7458,24.6571,12.8882,-85.1174
7459,14.8934,-52.1799,-103.1174
7460,32.8934,-4.3028,-5.1174
7461,15.8934,-52.2732,-102.1174
7462,25.8934,12.3566,-84.1174
7463,33.8934,-4.5331,-4.1174
7464,14.8934,-52.3287,-102.1174
7465,32.8934,-4.4026,-4.1174
7466,24.8934,12.5804,-84.1174
7467,35.8934,-4.928,-3.1174
7468,27.8934,11.5886,-83.1174
7469,34.8934,-4.8017,-3.1174
7470,-17.1066,-0.406,-79.1174
7471,-16.7459,-0.054,-79.1174
7472,13.8934,-52.2409,-103.1174
7473,26.7604,11.9274,-83.2016
7474,-16.1229,-0.0391,-78.0565
7475,12.8934,-52.2769,-103.1174
7476,34.8934,-4.9618,-2.1174
7477,-16.1066,0.5338,-79.1174
7478,-15.5911,0.946,-79.1174
7479,27.8934,11.4093,-82.1174
7480,33.8934,-4.6903,-3.1174
7481,13.8934,-52.3489,-102.1174
7482,26.8934,11.653,-82.1174
7483,32.8934,-4.5506,-3.1174
7484,12.8934,-52.3854,-102.1174
7485,33.8934,-4.8349,-2.1174
7486,32.8934,-4.7016,-2.1174
7487,25.7968,11.9346,-82.1645
7488,40.1104,-6.0064,-1.1174
7489,11.8934,-51.8546,-105.1174
7490,10.8934,-51.8243,-105.1174
7491,39.761,-6.07,-0.2194
7492,25.8934,12.1374,-83.1174
7493,11.9651,-52.0496,-104.077
7494,24.8934,12.3546,-83.1174
7495,10.8934,-52.0233,-103.9792
7496,38.8934,-5.7495,-1.1174
7497,-20.1066,-2.4412,-81.1174
7498,-19.7503,-2.054,-81.1174
7499,9.8934,-51.8309,-105.1174
7500,24.8934,12.1255,-82.1174
7501,8.8934,-51.8736,-105.1174
7502,38.8934,-5.8821,-0.1174
7503,9.8934,-52.045,-104.0691
7504,31.831,9.9332,-81.2307
7505,37.8934,-5.5681,-1.1174
7506,8.8934,-52.0431,-104.0314
7507,36.8934,-5.4002,-1.1174
7508,31.6865,9.868,-80.1174
7509,11.8934,-52.2484,-103.1174
7510,37.8934,-5.693,-0.1174
7511,10.8934,-52.2161,-103.1174
7512,36.8934,-5.5361,-0.1174
7513,11.8934,-52.4078,-102.1174
7514,39.8934,-6.286,0.8826
7515,30.8934,10.2865,-81.1174
7516,10.8934,-52.3887,-102.1174
7517,38.8708,-6.0567,0.8689
7518,30.8934,10.1531,-80.1174
7519,39.8934,-6.4223,1.8826
7520,29.8934,10.6371,-81.1174
7521,38.8934,-6.2325,1.8826
7522,9.8934,-52.2058,-103.1174
7523,28.8976,10.9485,-81.1115
7524,8.8934,-52.1621,-103.1174
7525,29.8934,10.4527,-80.1174
7526,37.9348,-6.0452,1.9773
7527,9.8934,-52.3434,-102.1174
7528,-17.2154,1.9934,-84.0197
7529,-16.1111,2.953,-84.1104
7530,-16.9474,2.8183,-85.1174
7531,28.8934,10.7333,-80.1174
7532,37.8934,-5.8549,0.8826
7533,8.8934,-52.3399,-102.1174
7534,36.8934,-5.7121,0.8826
7535,31.8934,9.6515,-79.1174
7536,-18.0778,1.9217,-85.2023
7537,30.9266,9.9682,-79.045
7538,36.8934,-5.8523,1.8826
7539,7.8934,-51.2996,-109.1174
7540,31.8934,9.5093,-78.1174
7541,35.8934,-5.2515,-1.1174
7542,6.8934,-51.2561,-109.1174
7543,34.8934,-5.0902,-1.3362
7544,30.7282,9.8927,-78.1174
7545,7.8934,-51.3584,-108.1174
7546,-17.1066,2.946,-85.6129
7547,35.8934,-5.4128,-0.1174
7548,6.8934,-51.3646,-108.1174
7549,34.8934,-5.2855,-0.1174
7550,5.8934,-51.2154,-109.1174
7551,5.8934,-51.0775,-110.2918
7552,4.8934,-51.1757,-109.1174
7553,4.8646,-51.0551,-110.1258
7554,33.8934,-5.0159,-0.8815
7555,33.8934,-5.1351,-0.1174
7556,34.3891,-5.054,-1.1174
7557,29.8934,10.2964,-79.1174
7558,-16.1376,1.9706,-82.0203
7559,-16.9458,1.806,-83.1174
7560,33.1217,-5.0192,-0.1174
7561,5.8934,-51.3262,-108.1174
7562,-16.1066,2.4916,-83.1174
7563,28.8934,10.5637,-79.1174
7564,35.8934,-5.577,0.8826
7565,4.8934,-51.3049,-108.1174
7566,34.8934,-5.4263,0.8826
7567,7.8934,-51.4943,-107.1174
7568,29.8934,10.1517,-78.1174
7569,35.8934,-5.709,1.8826
7570,6.8934,-51.4795,-107.1174
7571,34.8934,-5.5572,1.8826
7572,7.8934,-51.6992,-106.1174
7573,28.8934,10.4219,-78.1174
7574,33.8934,-5.2681,0.8826
7575,6.8934,-51.6362,-106.1174
7576,32.8934,-5.054,0.3536
7577,32.668,-5.0905,0.8826
7578,5.8934,-51.4194,-107.1174
7579,27.956,10.9808,-80.026
7580,4.8934,-51.3648,-107.1174
7581,33.8934,-5.4126,1.8826
7582,5.8934,-51.5672,-106.1174
7583,32.8934,-5.2601,1.8826
7584,27.6917,10.8891,-79.1174
7585,4.8934,-51.5376,-106.1174
7586,-16.1066,3.48,-85.1174
7587,27.8934,10.6641,-78.1174
7588,3.8934,-51.0883,-109.3515
7589,32.8934,-4.8164,-1.1174
7590,26.8183,10.9373,-78.1595
7591,3.8934,-51.2388,-108.1174
7592,2.963,-51.041,-109.0733
7593,2.8934,-51.1628,-108.1174
7594,27.8934,11.2192,-81.1174
7595,1.8934,-51.0115,-108.8723
7596,1.8934,-51.1326,-108.1174
7597,26.8934,11.4604,-81.1174
7598,31.8934,-3.0846,-12.2848
7599,0.9351,-51.0435,-108.0636
7600,3.8934,-51.3164,-107.1174
7601,2.8934,-51.2473,-107.1174
7602,31.8934,-3.2932,-11.1174
7603,3.8934,-51.4985,-106.1174
7604,26.8934,11.2747,-80.1174
7605,30.8133,-3.0569,-12.1322
7606,30.8934,-3.2442,-11.1174
7607,2.8934,-51.4017,-106.1174
7608,25.8934,11.6812,-81.1174
7609,31.8934,-3.4664,-10.1174
7610,1.8934,-51.2094,-107.1174
7611,30.8934,-3.3856,-10.1174
7612,24.7784,11.9331,-81.1759
7613,0.8934,-51.123,-107.1174
7614,29.8934,-3.0227,-11.962
7615,29.8934,-3.1852,-11.1174
7616,1.8934,-51.3112,-106.1174
7617,25.8934,11.4844,-80.1174
7618,-16.1066,1.5296,-81.1174
7619,-15.5651,1.946,-81.1174
7620,0.8934,-51.2214,-106.1174
7621,28.8934,-3.0762,-11.2574
7622,24.8934,11.6917,-80.1174
7623,29.8934,-3.3134,-10.1174
7624,7.8934,-51.8595,-105.1174
7625,28.8934,-3.2055,-10.1174
7626,6.8934,-51.7971,-105.1174
7627,7.8934,-51.9674,-104.1174
7628,26.8934,11.106,-79.1174
7629,27.9924,-3.0465,-10.94
7630,27.8934,-3.1101,-10.1174
7631,6.8934,-51.9198,-104.1174
7632,26.9065,-3.0527,-10.1135
7633,5.8934,-51.7784,-105.1174
7634,25.8934,11.3159,-79.1174
7635,31.8934,-3.6022,-9.1174
7636,4.8934,-51.7707,-105.1174
7637,24.8934,11.5089,-79.1174
7638,30.8934,-3.5189,-9.1174
7639,5.8934,-51.9082,-104.1174
7640,31.8934,-3.7286,-8.1174
7641,25.8934,11.128,-78.1174
7642,4.8934,-51.8567,-104.1174
7643,30.8934,-3.6527,-8.1174
7644,7.8934,-52.0962,-103.3483
7645,29.8934,-3.4425,-9.1174
7646,24.8934,11.308,-78.1174
7647,28.8934,-3.3554,-9.1174
7648,7.8934,-52.3328,-102.1174
7649,29.8934,-3.5696,-8.1174
7650,6.8934,-52.2848,-102.1174
7651,6.8934,-52.0879,-103.2764
7652,23.8934,12.946,-84.6136
7653,23.8934,12.8184,-84.1174
7654,28.8934,-3.4934,-8.1174
7655,23.0113,12.9718,-83.9515
7656,31.9126,-4.0523,-6.0988
7657,31.8934,-3.8917,-7.1174
7658,23.8934,12.5578,-83.1174
7659,30.8934,-3.7755,-7.1174
7660,-17.0437,6.9053,-93.2538
7661,-17.2818,6.0728,-92.1174
7662,-16.0824,6.9298,-92.1824
7663,22.8934,12.7343,-83.1174
7664,-19.1066,5.2706,-93.1174
7665,-18.1397,5.9977,-93.0763
7666,5.8934,-52.2385,-102.1174
7667,5.89,-52.0541,-103.1182
7668,-18.1066,5.4661,-92.1174
7669,23.8934,12.324,-82.1174
7670,30.8934,-3.9342,-6.1174
7671,4.8934,-52.1667,-102.1174
7672,4.8934,-52.0191,-102.9239
7673,29.8934,-3.6834,-7.1174
7674,22.8934,12.4783,-82.1174
7675,28.8934,-3.6197,-7.1174
7676,21.7019,12.9307,-83.1649
7677,29.8934,-3.8451,-6.1174
7678,28.8934,-3.773,-6.1174
7679,21.8934,12.6133,-82.1174
7680,27.8934,-3.2579,-9.1174
7681,3.8934,-51.694,-105.1174
7682,20.8934,12.9911,-82.9605
7683,20.8934,12.7512,-82.1174
7684,2.8934,-51.6069,-105.1174
7685,26.8934,-3.2153,-9.1174
7686,3.8934,-51.7978,-104.1174
7687,27.8934,-3.4183,-8.1174
7688,19.8934,12.8955,-82.2817
7689,-16.118,5.954,-90.08
7690,-16.9468,5.8353,-91.1174
7691,2.8934,-51.7414,-104.1174
7692,26.8934,-3.3582,-8.1174
7693,-16.1066,6.417,-91.1174
7694,1.8934,-51.4955,-105.1174
7695,25.8934,-3.027,-9.9436
7696,25.8934,-3.1475,-9.1174
7697,0.8934,-51.3414,-105.1174
7698,24.9368,-3.0431,-9.0677
7699,-17.1066,5.946,-91.5982
7700,25.8934,-3.2675,-8.1174
7701,1.8934,-51.6265,-104.1174
7702,0.8934,-51.4686,-104.1174
7703,24.8934,-3.1499,-8.1174
7704,3.9178,-52.0504,-102.0316
7705,23.6815,11.9294,-80.1885
7706,27.8934,-3.5432,-7.1174
7707,3.8934,-51.926,-103.1174
7708,26.8934,-3.4615,-7.1174
7709,2.8934,-51.8199,-103.1174
7710,27.8934,-3.6702,-6.1174
7711,23.8934,12.1084,-81.1174
7712,26.8934,-3.578,-6.1174
7713,22.8934,12.265,-81.1174
7714,25.8934,-3.3816,-7.1174
7715,2.8934,-51.8787,-102.1174
7716,1.8934,-51.6802,-103.1174
7717,24.8934,-3.2881,-7.1174
7718,22.8934,11.9867,-79.9549
7719,-16.1066,7.4246,-93.1174
7720,25.8934,-3.4897,-6.1174
7721,0.8934,-51.524,-103.1174
7722,21.8934,12.3818,-81.1174
7723,1.8934,-51.7337,-102.1174
7724,24.8934,-3.3808,-6.1174
7725,20.8934,12.4962,-81.1174
7726,0.8934,-51.5937,-102.1174
7727,23.8524,-3.0562,-8.1324
7728,21.8934,12.1542,-80.1174
7729,15.8934,-52.4092,-101.1174
7730,23.8934,-3.1784,-7.1174
7731,14.8934,-52.4879,-101.1174
7732,20.8934,12.2367,-80.1174
7733,22.791,-3.0589,-7.1604
7734,15.8934,-52.5914,-100.1174
7735,23.8934,11.6459,-79.1174
7736,23.8934,-3.2723,-6.1174
7737,14.8934,-52.6547,-100.1174
7738,22.8934,-3.1747,-6.1174
7739,22.8934,11.7732,-79.1174
7740,13.8934,-52.5344,-101.1174
7741,12.8934,-52.5522,-101.1174
7742,23.8934,11.4339,-78.1174
7743,21.7654,-3.0591,-6.1769
7744,13.8934,-52.701,-100.1174
7745,22.8934,11.5438,-78.1174
7746,12.8934,-52.6994,-100.1174
7747,15.8934,-52.719,-99.1174
7748,31.8934,-4.2141,-5.1174
7749,21.7529,11.9391,-79.1443
7750,14.8934,-52.7724,-99.1174
7751,30.8934,-4.0887,-5.3134
7752,15.8934,-52.8659,-98.1174
7753,21.8934,11.6468,-78.1174
7754,31.8934,-4.317,-4.1174
7755,14.8934,-52.9949,-97.9041
7756,30.8934,-4.2133,-4.1174
