id,x,y,z
3503,-0.0819,1.5314,-13.1178
3504,-0.1473,1.606,-13.1485
3505,0.0158,0.8507,-12.8953
3506,-0.013,0.7418,-12.8736
3507,-0.0162,0.7401,-13.0102
3508,0.0113,0.8465,-13.0339
3509,-0.0549,0.6332,-12.988
3510,-0.0532,0.632,-12.8531
3511,-0.0651,0.6322,-13.1163
3512,-0.0284,0.7359,-13.1418
3513,-0.002,0.84,-13.1685
3514,-0.1775,0.4317,-12.9678
3515,-0.1076,0.5291,-12.9723
3516,-0.1078,0.5249,-12.8382
3517,-0.1802,0.4237,-12.8329
3518,-0.18,0.4425,-13.0914
3519,-0.1146,0.5333,-13.0971
3520,-0.204,0.4714,-13.2729
3521,-0.169,0.5286,-13.3053
3522,-0.1326,0.5368,-13.2085
3523,-0.19,0.4569,-13.1982
3524,-0.0886,0.627,-13.2362
3525,-0.1311,0.613,-13.3465
3526,-0.0289,0.8295,-13.2986
3527,-0.0547,0.7266,-13.2679
3528,-0.0993,0.7106,-13.3872
3529,-0.0741,0.8138,-13.4242
3530,-0.3088,1.1631,-10.273
3531,-0.3363,1.0854,-10.2536
3532,-0.3533,1.0769,-10.3669
3533,-0.3226,1.1538,-10.3844
3534,-0.3927,1.0023,-10.3465
3535,-0.373,1.0098,-10.2304
3536,-0.406,0.9925,-10.4561
3537,-0.3635,1.0667,-10.4743
3538,-0.3301,1.1436,-10.49
3539,-0.5091,0.8687,-10.2985
3540,-0.4439,0.9324,-10.3232
3541,-0.4215,0.9381,-10.2041
3542,-0.4849,0.8719,-10.1767
3543,-0.5266,0.8609,-10.4134
3544,-0.4597,0.9231,-10.4356
3545,-0.4669,0.9089,-10.5452
3546,-0.5356,0.8472,-10.5252
3547,-0.411,0.9786,-10.5634
3548,-0.3298,1.1309,-10.5939
3549,-0.366,1.0532,-10.5799
3550,-0.8694,0.6692,-10.0648
3551,-0.9758,0.6302,-10.0381
3552,-0.9938,0.6495,-10.1709
3553,-0.8906,0.6842,-10.1954
3554,-1.0961,0.6187,-10.148
3555,-1.0821,0.5958,-10.0126
3556,-1.1066,0.63,-10.2755
3557,-1.007,0.6579,-10.2963
3558,-0.9064,0.6892,-10.3185
3559,-1.3016,0.5723,-10.1085
3560,-1.1985,0.593,-10.127
3561,-1.1888,0.5671,-9.9894
3562,-1.2959,0.5451,-9.9689
3563,-1.3059,0.5865,-10.2401
3564,-1.206,0.606,-10.2566
3565,-1.3096,0.574,-10.4945
3566,-1.2122,0.591,-10.5075
3567,-1.2107,0.6058,-10.3822
3568,-1.3086,0.5873,-10.3674
3569,-1.1131,0.628,-10.3989
3570,-1.1151,0.6118,-10.5225
3571,-0.9156,0.6829,-10.4378
3572,-1.0152,0.654,-10.4176
3573,-1.0172,0.636,-10.539
3574,-0.9178,0.6634,-10.557
3575,-1.2981,0.4013,-11.0326
3576,-1.1898,0.4063,-11.0389
3577,-1.1983,0.4664,-10.903
3578,-1.3026,0.4579,-10.895
3579,-1.0939,0.4804,-10.9118
3580,-1.0811,0.4182,-11.0456
3581,-1.1044,0.5353,-10.7797
3582,-1.2052,0.5189,-10.7687
3583,-1.3061,0.5071,-10.759
3584,-0.8804,0.5269,-10.9345
3585,-0.988,0.5004,-10.9223
3586,-0.9713,0.4375,-11.0538
3587,-0.8592,0.4647,-11.0641
3588,-0.8984,0.5825,-10.8061
3589,-1.0025,0.5563,-10.7919
3590,-1.0125,0.6025,-10.6641
3591,-0.9114,0.629,-10.6801
3592,-1.1119,0.58,-10.6496
3593,-1.3086,0.5466,-10.6254
3594,-1.2102,0.5613,-10.6366
3595,-1.5835,1.6235,-13.7982
3596,-1.581,1.6834,-13.6801
3597,-1.4532,1.6872,-13.7348
3598,-1.4552,1.627,-13.8589
3599,-1.4587,1.7329,-13.5883
3600,-1.588,1.7294,-13.5396
3601,-1.3239,1.7341,-13.6272
3602,-1.3186,1.6892,-13.7785
3603,-1.3191,1.6293,-13.9071
3604,-1.4859,1.8175,-13.2619
3605,-1.4704,1.7736,-13.4279
3606,-1.602,1.7698,-13.3847
3607,-1.6202,1.8123,-13.2237
3608,-1.3476,1.818,-13.2919
3609,-1.3338,1.7738,-13.4619
3610,-1.0687,1.8115,-13.3218
3611,-1.0564,1.7688,-13.4969
3612,-1.195,1.7718,-13.4856
3613,-1.2075,1.8153,-13.3123
3614,-1.1855,1.7334,-13.6542
3615,-1.0462,1.7314,-13.6674
3616,-1.1778,1.6303,-13.9406
3617,-1.1795,1.6894,-13.8087
3618,-1.0382,1.6884,-13.8242
3619,-1.0335,1.6295,-13.9573
3620,-2.0922,1.2395,-13.5528
3621,-2.1631,1.2495,-13.4215
3622,-2.1309,1.3606,-13.4247
3623,-2.0624,1.3501,-13.5533
3624,-2.1865,1.3733,-13.2901
3625,-2.2215,1.261,-13.2846
3626,-2.1391,1.4767,-13.2951
3627,-2.0884,1.461,-13.4245
3628,-2.0255,1.4492,-13.5461
3629,-2.2714,1.4023,-13.0062
3630,-2.2327,1.3876,-13.1503
3631,-2.2697,1.2734,-13.143
3632,-2.3101,1.2862,-12.997
3633,-2.2185,1.5109,-13.016
3634,-2.1818,1.4937,-13.1583
3635,-2.0694,1.6854,-13.0539
3636,-2.0382,1.661,-13.1957
3637,-2.1169,1.5866,-13.1718
3638,-2.1511,1.607,-13.0307
3639,-2.0797,1.5656,-13.3046
3640,-2.007,1.6353,-13.3266
3641,-1.9853,1.5289,-13.5316
3642,-2.0382,1.5439,-13.424
3643,-1.9766,1.6058,-13.4389
3644,-1.9526,1.5783,-13.5158
3645,-2.4557,1.4612,-11.101
3646,-2.4565,1.4767,-10.9477
3647,-2.4435,1.604,-10.965
3648,-2.4412,1.5886,-11.118
3649,-2.4472,1.62,-10.8121
3650,-2.4595,1.4927,-10.7949
3651,-2.4188,1.7511,-10.8326
3652,-2.414,1.7346,-10.9854
3653,-2.4105,1.7194,-11.1382
3654,-2.462,1.6572,-10.5045
3655,-2.4532,1.6378,-10.6588
3656,-2.4647,1.5099,-10.6418
3657,-2.4729,1.5286,-10.4878
3658,-2.4347,1.7896,-10.5252
3659,-2.4255,1.7691,-10.6796
3660,-2.3206,2.045,-10.5824
3661,-2.3109,2.0235,-10.7357
3662,-2.3788,1.8992,-10.7048
3663,-2.3883,1.9202,-10.5507
3664,-2.3718,1.881,-10.8576
3665,-2.3034,2.0051,-10.888
3666,-2.3618,1.8492,-11.1625
3667,-2.3663,1.8645,-11.0099
3668,-2.2974,1.9891,-11.0399
3669,-2.2922,1.9743,-11.1917
3670,-1.8205,2.3564,-11.3435
3671,-1.826,2.3656,-11.1947
3672,-1.6777,2.4178,-11.2299
3673,-1.6714,2.4103,-11.3782
3674,-1.6847,2.4268,-11.0816
3675,-1.8322,2.3766,-11.0461
3676,-1.5323,2.4595,-11.111
3677,-1.5244,2.4523,-11.2591
3678,-1.5171,2.446,-11.4069
3679,-1.7034,2.4585,-10.7839
3680,-1.6929,2.4398,-10.933
3681,-1.8402,2.3913,-10.8973
3682,-1.8502,2.4116,-10.7475
3683,-1.5521,2.4875,-10.8141
3684,-1.5413,2.4705,-10.963
3685,-1.3888,2.4852,-10.9854
3686,-1.4,2.5007,-10.8371
3687,-1.3785,2.476,-11.1332
3688,-1.3608,2.4647,-11.4279
3689,-1.3693,2.47,-11.2806
3690,-2.401,1.9449,-10.3946
3691,-2.3334,2.0707,-10.4269
3692,-2.447,1.813,-10.3689
3693,-2.4175,1.9736,-10.2346
3694,-2.4635,1.8398,-10.2089
3695,-2.3498,2.1009,-10.2671
3696,-2.4844,1.5499,-10.3322
3697,-2.4742,1.6797,-10.3485
3698,-2.5007,1.5731,-10.1734
3699,-2.4904,1.7047,-10.1889
3700,-2.5506,1.6258,-9.8381
3701,-2.5401,1.7636,-9.8516
3702,-2.5122,1.7326,-10.0239
3703,-2.5224,1.5983,-10.0091
3704,-2.4849,1.8702,-10.0431
3705,-2.5126,1.9044,-9.8695
3706,-2.3968,2.1758,-9.9257
3707,-2.3708,2.1359,-10.1008
3708,-2.4387,2.0063,-10.0683
3709,-2.4655,2.0435,-9.894
3710,-1.4415,2.5991,-10.3742
3711,-1.4582,2.6485,-10.2026
3712,-1.4262,2.5579,-10.5347
3713,-1.5795,2.5476,-10.5103
3714,-1.5963,2.5898,-10.3485
3715,-1.6147,2.6393,-10.1754
3716,-1.4125,2.5249,-10.688
3717,-1.5648,2.5134,-10.6643
3718,-1.8634,2.4395,-10.5967
3719,-1.7164,2.4857,-10.6336
3720,-1.7319,2.5207,-10.4788
3721,-1.8794,2.4745,-10.4411
3722,-1.7698,2.6116,-10.1422
3723,-1.7496,2.5629,-10.316
3724,-1.8984,2.5159,-10.2778
3725,-1.9199,2.5636,-10.103
3726,-3.1232,2.2685,-5.975
3727,-3.0952,2.4735,-5.9965
3728,-3.0949,2.4398,-6.214
3729,-3.1234,2.2355,-6.1943
3730,-3.1187,2.3029,-5.7453
3731,-3.0912,2.5084,-5.7688
3732,-3.0472,2.672,-6.0252
3733,-3.0445,2.7069,-5.7993
3734,-3.0462,2.6378,-6.241
3735,-3.0942,2.3798,-5.2382
3736,-3.0692,2.5851,-5.2657
3737,-3.083,2.5451,-5.5266
3738,-3.1092,2.3396,-5.5011
3739,-3.0378,2.7439,-5.5591
3740,-3.0263,2.7839,-5.3004
3741,-2.8849,3.1519,-5.39
3742,-2.8904,3.1115,-5.6452
3743,-2.9736,2.9334,-5.5985
3744,-2.9648,2.9734,-5.3418
3745,-2.9783,2.8962,-5.837
3746,-2.8924,3.0732,-5.8819
3747,-2.9768,2.8258,-6.2749
3748,-2.9793,2.8605,-6.0612
3749,-2.8909,3.0365,-6.1044
3750,-2.8862,3.0006,-6.3164
3751,-2.6258,0.6817,-5.2976
3752,-2.7514,0.8657,-5.2684
3753,-2.7676,0.829,-5.5408
3754,-2.6415,0.6452,-5.5703
3755,-2.8735,1.0345,-5.5139
3756,-2.8572,1.0714,-5.2417
3757,-2.8827,1.0035,-5.7638
3758,-2.7766,0.7988,-5.7905
3759,-2.6502,0.6152,-5.8195
3760,-3.0273,1.4772,-5.4762
3761,-2.9601,1.2532,-5.4914
3762,-2.9434,1.2907,-5.22
3763,-3.0108,1.5152,-5.2055
3764,-3.037,1.4445,-5.7261
3765,-2.9696,1.2215,-5.7418
3766,-3.0405,1.3886,-6.184
3767,-2.9726,1.1688,-6.1993
3768,-2.9733,1.1938,-5.976
3769,-3.041,1.4155,-5.9606
3770,-2.8862,0.9771,-5.9975
3771,-2.8854,0.9536,-6.2205
3772,-2.6535,0.5903,-6.0517
3773,-2.7798,0.7733,-6.0235
3774,-2.7791,0.7508,-6.2457
3775,-2.6527,0.5686,-6.2732
3776,-2.6817,3.5811,-2.6121
3777,-2.7219,3.518,-3.0134
3778,-2.7661,3.3424,-2.9495
3779,-2.7186,3.4063,-2.5457
3780,-2.8093,3.2807,-3.345
3781,-2.7588,3.4568,-3.4059
3782,-2.8452,3.0972,-3.2888
3783,-2.7961,3.1601,-2.8906
3784,-2.7421,3.2253,-2.4841
3785,-2.8817,3.1654,-4.0933
3786,-2.848,3.2216,-3.7275
3787,-2.7913,3.3981,-3.786
3788,-2.8195,3.3424,-4.149
3789,-2.9279,2.9791,-4.0429
3790,-2.8892,3.0365,-3.6744
3791,-2.9723,2.5841,-3.9593
3792,-2.9259,2.6453,-3.5842
3793,-2.9152,2.8443,-3.6267
3794,-2.9581,2.7849,-3.9982
3795,-2.8665,2.9065,-3.2379
3796,-2.8732,2.7099,-3.1919
3797,-2.7526,3.0385,-2.4271
3798,-2.812,2.9716,-2.8364
3799,-2.8145,2.7774,-2.7872
3800,-2.7504,2.8468,-2.3749
3801,-2.8662,1.7324,-3.8731
3802,-2.7968,1.5109,-3.8734
3803,-2.7419,1.5823,-3.4736
3804,-2.8118,1.8021,-3.4796
3805,-2.6547,1.3673,-3.4753
3806,-2.7097,1.2942,-3.8816
3807,-2.5933,1.4457,-3.0506
3808,-2.6802,1.6592,-3.0559
3809,-2.7506,1.8767,-3.0683
3810,-2.4293,0.9813,-3.4971
3811,-2.5506,1.1646,-3.4836
3812,-2.6048,1.0904,-3.8958
3813,-2.4819,0.9069,-3.9146
3814,-2.3706,1.0612,-3.0594
3815,-2.4902,1.244,-3.0521
3816,-2.2362,1.2312,-2.1592
3817,-2.3511,1.4133,-2.1632
3818,-2.4238,1.3274,-2.6092
3819,-2.3064,1.1451,-2.6107
3820,-2.5256,1.5281,-2.6144
3821,-2.4517,1.6128,-2.1744
3822,-2.6832,1.9549,-2.6456
3823,-2.6123,1.7396,-2.6266
3824,-2.5379,1.8225,-2.1927
3825,-2.6093,2.0355,-2.2174
3826,-1.9656,4.6676,-3.2371
3827,-1.9426,4.5764,-3.6119
3828,-2.0719,4.482,-3.5373
3829,-2.0877,4.5669,-3.1585
3830,-2.0555,4.3996,-3.9088
3831,-1.9189,4.4875,-3.98
3832,-2.1853,4.3,-3.8359
3833,-2.1943,4.3767,-3.4611
3834,-2.2023,4.4563,-3.0786
3835,-2.0183,4.2431,-4.616
3836,-2.0377,4.32,-4.2694
3837,-1.8944,4.4014,-4.3378
3838,-1.8684,4.318,-4.6814
3839,-2.1621,4.1552,-4.5485
3840,-2.1748,4.2261,-4.1995
3841,-2.426,3.9384,-4.411
3842,-2.4245,4.0001,-4.0569
3843,-2.3042,4.1197,-4.1285
3844,-2.2984,4.0538,-4.4801
3845,-2.3074,4.1886,-3.7617
3846,-2.4203,4.065,-3.6876
3847,-2.3084,4.335,-2.9979
3848,-2.3086,4.2605,-3.384
3849,-2.4138,4.133,-3.3066
3850,-2.4055,4.2034,-2.9173
3851,-2.3424,3.518,-6.5359
3852,-2.3598,3.5679,-6.3291
3853,-2.1973,3.6513,-6.387
3854,-2.1771,3.5964,-6.592
3855,-2.216,3.7062,-6.1713
3856,-2.3756,3.6181,-6.1119
3857,-2.0492,3.7754,-6.229
3858,-2.0277,3.7152,-6.4432
3859,-2.0058,3.655,-6.6465
3860,-2.2497,3.8171,-5.6919
3861,-2.2335,3.7614,-5.9411
3862,-2.3893,3.6683,-5.8802
3863,-2.4013,3.7192,-5.6295
3864,-2.0902,3.8967,-5.7528
3865,-2.0699,3.8358,-6.0003
3866,-1.7551,4.0074,-5.8684
3867,-1.7284,3.9344,-6.1121
3868,-1.9009,3.893,-6.0574
3869,-1.9246,3.9599,-5.812
3870,-1.8774,3.8271,-6.2847
3871,-1.7026,3.8628,-6.3376
3872,-1.8302,3.6962,-6.6989
3873,-1.854,3.7614,-6.4972
3874,-1.6777,3.7919,-6.5488
3875,-1.6532,3.7215,-6.7493
3876,2.9824,2.1796,-9.9315
3877,2.892,2.1084,-9.9504
3878,2.8945,2.1167,-9.8376
3879,2.9849,2.1881,-9.8154
3880,2.8086,2.03,-9.8606
3881,2.8061,2.0218,-9.9699
3882,2.8069,2.0378,-9.7539
3883,2.8935,2.1254,-9.7275
3884,2.9839,2.1978,-9.7025
3885,2.6663,1.8308,-9.9117
3886,2.7309,1.9329,-9.8853
3887,2.7292,1.9247,-9.9906
3888,2.6655,1.8228,-10.0126
3889,2.6633,1.8375,-9.8134
3890,2.729,1.9401,-9.7824
3891,2.6451,1.8505,-9.6151
3892,2.712,1.9559,-9.5756
3893,2.7227,1.9474,-9.68
3894,2.6563,1.8437,-9.7152
3895,2.8014,2.0465,-9.6478
3896,2.7911,2.0565,-9.5397
3897,2.9791,2.2091,-9.5904
3898,2.8883,2.1354,-9.6181
3899,2.8788,2.1474,-9.507
3900,2.9707,2.2228,-9.4768
3901,2.9449,1.9249,-11.3964
3902,2.8563,1.8637,-11.3779
3903,2.8453,1.9072,-11.2798
3904,2.9345,1.9741,-11.2973
3905,2.7602,1.8265,-11.2593
3906,2.7704,1.7893,-11.3565
3907,2.7514,1.8607,-11.1592
3908,2.8361,1.9469,-11.1779
3909,2.9257,2.018,-11.1942
3910,2.6168,1.638,-11.2184
3911,2.6828,1.7354,-11.2381
3912,2.6912,1.7047,-11.3343
3913,2.6228,1.6128,-11.3135
3914,2.6116,1.6625,-11.122
3915,2.6755,1.7646,-11.14
3916,2.6086,1.7069,-10.919
3917,2.6688,1.8148,-10.931
3918,2.6703,1.7913,-11.0381
3919,2.6086,1.6857,-11.0229
3920,2.7452,1.8917,-11.0548
3921,2.7427,1.9179,-10.9445
3922,2.92,2.056,-11.0851
3923,2.8296,1.9816,-11.0711
3924,2.8271,2.0103,-10.9575
3925,2.918,2.0867,-10.9684
3926,3.3457,2.3294,-9.3692
3927,3.4453,2.3139,-9.3444
3928,3.4488,2.2954,-9.4675
3929,3.3502,2.3107,-9.4905
3930,3.5477,2.2655,-9.4453
3931,3.5445,2.2835,-9.3202
3932,3.5514,2.2518,-9.5689
3933,3.4526,2.281,-9.5896
3934,3.3537,2.2962,-9.6109
3935,3.7317,2.1644,-9.4034
3936,3.6431,2.2218,-9.4238
3937,3.6403,2.239,-9.2972
3938,3.7295,2.1808,-9.2758
3939,3.7352,2.1511,-9.529
3940,3.6468,2.2083,-9.5487
3941,3.7432,2.1319,-9.7826
3942,3.6546,2.1896,-9.8021
3943,3.6508,2.1978,-9.674
3944,3.7392,2.1406,-9.6546
3945,3.5549,2.241,-9.6935
3946,3.5577,2.233,-9.8214
3947,3.3557,2.2852,-9.733
3948,3.4553,2.27,-9.7132
3949,3.4571,2.2617,-9.8401
3950,3.3562,2.2767,-9.8583
3951,3.6923,1.9107,-11.342
3952,3.6031,1.9594,-11.3692
3953,3.6161,2.011,-11.2671
3954,3.708,1.9589,-11.2399
3955,3.5155,2.0473,-11.2891
3956,3.5063,1.9933,-11.3907
3957,3.5255,2.0937,-11.1809
3958,3.6294,2.0555,-11.1587
3959,3.7232,2.0006,-11.1315
3960,3.307,2.0772,-11.3153
3961,3.4109,2.069,-11.305
3962,3.4059,2.0135,-11.4067
3963,3.3062,2.0213,-11.4164
3964,3.3095,2.1252,-11.2084
3965,3.4171,2.1164,-11.1974
3966,3.3185,2.1963,-10.9709
3967,3.4308,2.1863,-10.9587
3968,3.4241,2.1556,-11.0826
3969,3.3135,2.1651,-11.094
3970,3.5352,2.1319,-11.0653
3971,3.5437,2.1616,-10.9412
3972,3.737,2.035,-11.0159
3973,3.6413,2.0924,-11.0431
3974,3.6511,2.1209,-10.9188
3975,3.7472,2.062,-10.892
3976,2.7771,1.2807,-12.2401
3977,2.7572,1.3121,-12.1997
3978,2.8163,1.3421,-12.2304
3979,2.8223,1.2904,-12.2751
3980,2.8029,1.3858,-12.1695
3981,2.7359,1.3486,-12.1405
3982,2.8813,1.4058,-12.2039
3983,2.8885,1.3561,-12.2686
3984,2.8913,1.2972,-12.3183
3985,2.7769,1.4592,-12.0222
3986,2.7899,1.4243,-12.0983
3987,2.7185,1.3823,-12.0716
3988,2.7027,1.413,-11.9979
3989,2.8608,1.4884,-12.0501
3990,2.8718,1.4492,-12.1293
3991,3.0368,1.5147,-12.0981
3992,3.0451,1.468,-12.1825
3993,2.9587,1.4622,-12.1592
3994,2.9494,1.5054,-12.0771
3995,2.9662,1.415,-12.2372
3996,3.0518,1.4185,-12.2626
3997,2.9729,1.2989,-12.3578
3998,2.9712,1.3616,-12.3051
3999,3.0566,1.3628,-12.333
4000,3.059,1.2984,-12.3877
4001,2.7552,1.2362,-12.2441
4002,2.714,1.2592,-12.1865
4003,2.684,1.1885,-12.1817
4004,2.7329,1.1683,-12.2451
4005,2.6481,1.213,-12.1148
4006,2.685,1.2889,-12.124
4007,2.6533,1.0213,-12.1652
4008,2.6638,1.1066,-12.1755
4009,2.7177,1.0882,-12.2406
4010,2.7095,1.004,-12.2299
4011,2.6108,1.0397,-12.0976
4012,2.6238,1.1276,-12.1073
4013,2.5539,1.0779,-11.9547
4014,2.5706,1.1708,-11.9645
4015,2.5941,1.1493,-12.0366
4016,2.5789,1.059,-12.0272
4017,2.6216,1.238,-12.0449
4018,2.6006,1.262,-11.9725
4019,2.6625,1.3179,-12.0551
4020,2.6443,1.3449,-11.9827
4021,2.5691,1.5161,-11.2963
4022,2.5659,1.5379,-11.2019
4023,2.5292,1.4375,-11.1879
4024,2.5294,1.4175,-11.2816
4025,2.5302,1.4575,-11.095
4026,2.5637,1.5596,-11.1073
4027,2.4932,1.2442,-11.1625
4028,2.5052,1.3389,-11.1752
4029,2.5027,1.3196,-11.2678
4030,2.4882,1.2248,-11.2541
4031,2.5,1.2635,-11.0728
4032,2.5095,1.3581,-11.0838
4033,2.5197,1.3022,-10.8895
4034,2.5237,1.396,-10.8963
4035,2.5152,1.3771,-10.9917
4036,2.5087,1.2827,-10.9827
4037,2.5329,1.4769,-11.0007
4038,2.5384,1.4962,-10.9025
4039,2.5634,1.5803,-11.0106
4040,2.5659,1.6003,-10.9098
4041,2.5354,0.8829,-11.1862
4042,2.5691,0.7968,-11.165
4043,2.5766,0.8215,-11.0808
4044,2.5437,0.9061,-11.1
4045,2.6183,0.7391,-11.0603
4046,2.6116,0.7126,-11.1427
4047,2.6281,0.7668,-10.9804
4048,2.5871,0.847,-10.9992
4049,2.5542,0.9296,-11.0169
4050,2.7285,0.5678,-11.099
4051,2.7329,0.5983,-11.0191
4052,2.67,0.6634,-11.0396
4053,2.6643,0.6347,-11.1205
4054,2.6788,0.6934,-10.9612
4055,2.7404,0.6307,-10.9417
4056,2.703,0.7611,-10.8032
4057,2.6897,0.7256,-10.8831
4058,2.7502,0.6657,-10.8646
4059,2.7619,0.7041,-10.7854
4060,2.6401,0.7965,-10.901
4061,2.6543,0.8287,-10.8196
4062,2.5671,0.9541,-10.934
4063,2.5996,0.8739,-10.918
4064,2.6143,0.9031,-10.8349
4065,2.5821,0.9806,-10.8488
4066,2.5984,0.7398,-11.8676
4067,2.6233,0.7301,-11.9373
4068,2.6558,0.6467,-11.9026
4069,2.6323,0.654,-11.8344
4070,2.6853,0.6395,-11.9667
4071,2.6545,0.7204,-12.0032
4072,2.7237,0.5611,-11.929
4073,2.697,0.5651,-11.8669
4074,2.6758,0.5701,-11.7999
4075,2.7512,0.6969,-12.1198
4076,2.7771,0.62,-12.0771
4077,2.7245,0.631,-12.0252
4078,2.696,0.7096,-12.0644
4079,2.7589,0.5566,-11.985
4080,2.8069,0.5481,-12.0324
4081,2.8665,0.4495,-11.9585
4082,2.8491,0.438,-11.92
4083,2.7994,0.4916,-11.9475
4084,2.8393,0.4882,-11.9902
4085,2.7712,0.4897,-11.8941
4086,2.8293,0.4285,-11.8661
4087,2.7295,0.4924,-11.7672
4088,2.7487,0.4897,-11.8331
4089,2.8114,0.4247,-11.8052
4090,2.7946,0.4252,-11.739
4091,2.6193,1.7206,-10.0366
4092,2.6186,1.7286,-9.9402
4093,2.5861,1.6293,-9.9687
4094,2.5886,1.621,-10.0603
4095,2.5806,1.6353,-9.8805
4096,2.6146,1.7349,-9.8468
4097,2.5594,1.448,-10.0156
4098,2.5669,1.5349,-9.9946
4099,2.5716,1.5266,-10.0818
4100,2.5659,1.44,-10.099
4101,2.5512,1.4535,-9.9362
4102,2.5602,1.5406,-9.9112
4103,2.5252,1.4592,-9.7787
4104,2.5369,1.5486,-9.7447
4105,2.5504,1.5451,-9.8286
4106,2.5402,1.457,-9.8578
4107,2.5721,1.6402,-9.7929
4108,2.5594,1.645,-9.7035
4109,2.6069,1.7406,-9.7539
4110,2.5949,1.7464,-9.659
4111,2.8163,0.9923,-10.0561
4112,2.8029,0.998,-9.9679
4113,2.7464,1.0327,-9.9921
4114,2.7602,1.0265,-10.0773
4115,2.7275,1.0295,-9.9105
4116,2.7834,0.9928,-9.8825
4117,2.6793,1.0754,-9.9322
4118,2.6975,1.0769,-10.0109
4119,2.7105,1.0702,-10.0935
4120,2.6733,0.9928,-9.7514
4121,2.703,1.0163,-9.8306
4122,2.7587,0.9758,-9.7986
4123,2.7287,0.9463,-9.7152
4124,2.6281,1.047,-9.7794
4125,2.6563,1.0654,-9.8556
4126,2.5639,1.1711,-9.8121
4127,2.5871,1.1806,-9.885
4128,2.6178,1.1211,-9.8735
4129,2.5921,1.1071,-9.7996
4130,2.6388,1.1279,-9.9479
4131,2.6056,1.1848,-9.9582
4132,2.6321,1.1763,-10.1125
4133,2.6678,1.1209,-10.105
4134,2.6553,1.1279,-10.0246
4135,2.6206,1.1833,-10.0333
4136,1.889,1.4894,-10.1499
4137,1.8797,1.4809,-10.2541
4138,1.8852,1.5731,-10.2341
4139,1.8935,1.5841,-10.1275
4140,1.8795,1.5616,-10.3392
4141,1.873,1.4715,-10.3569
4142,1.8777,1.6585,-10.3197
4143,1.8825,1.672,-10.2119
4144,1.8905,1.6854,-10.102
4145,1.8757,1.5341,-10.557
4146,1.8762,1.5486,-10.4458
4147,1.869,1.4602,-10.4618
4148,1.867,1.4467,-10.5709
4149,1.8762,1.6285,-10.5425
4150,1.8755,1.6442,-10.4291
4151,1.8425,1.8295,-10.5227
4152,1.839,1.8462,-10.4041
4153,1.864,1.7441,-10.4141
4154,1.8663,1.7279,-10.5302
4155,1.865,1.7596,-10.3023
4156,1.8393,1.8625,-10.2898
4157,1.8767,1.7908,-10.078
4158,1.8693,1.7751,-10.1914
4159,1.8428,1.8797,-10.1759
4160,1.8495,1.8977,-10.0593
4161,1.8213,1.1908,-10.1764
4162,1.7921,1.1294,-10.1702
4163,1.7741,1.1346,-10.2778
4164,1.8056,1.193,-10.2813
4165,1.7379,1.0819,-10.2718
4166,1.7581,1.0734,-10.1612
4167,1.7214,1.0859,-10.3809
4168,1.7596,1.1361,-10.3842
4169,1.7931,1.1918,-10.3857
4170,1.6528,0.9995,-10.2583
4171,1.6972,1.0365,-10.2648
4172,1.7197,1.0247,-10.1509
4173,1.6767,0.9848,-10.1415
4174,1.6792,1.043,-10.3767
4175,1.6333,1.0085,-10.3727
4176,1.6545,1.0397,-10.6039
4177,1.665,1.044,-10.489
4178,1.6183,1.011,-10.4873
4179,1.6073,1.0078,-10.6039
4180,1.6992,1.0799,-10.6039
4181,1.7087,1.0852,-10.491
4182,1.7764,1.1793,-10.6009
4183,1.7836,1.1873,-10.4915
4184,1.7484,1.1334,-10.492
4185,1.7402,1.1269,-10.6031
4186,1.867,1.4308,-10.6878
4187,1.8775,1.5174,-10.6758
4188,1.8822,1.4984,-10.8004
4189,1.87,1.4123,-10.8104
4190,1.8865,1.5921,-10.7909
4191,1.88,1.611,-10.6638
4192,1.9017,1.4552,-11.0611
4193,1.89,1.4777,-10.9295
4194,1.8767,1.3916,-10.937
4195,1.8877,1.3686,-11.0658
4196,1.9082,1.5499,-11.0573
4197,1.8957,1.5716,-10.9225
4198,1.888,1.7581,-11.0591
4199,1.8732,1.7766,-10.9185
4200,1.8912,1.6717,-10.9183
4201,1.9045,1.6512,-11.0561
4202,1.88,1.6914,-10.7839
4203,1.8603,1.7946,-10.7812
4204,1.8715,1.7102,-10.6541
4205,1.85,1.8123,-10.6488
4206,1.6006,0.9983,-10.7245
4207,1.6478,1.0302,-10.7232
4208,1.6458,1.0138,-10.8451
4209,1.5983,0.9811,-10.8471
4210,1.6907,1.0537,-10.8426
4211,1.693,1.0697,-10.7218
4212,1.6578,0.9553,-11.0876
4213,1.6488,0.9893,-10.9672
4214,1.6013,0.9551,-10.9697
4215,1.6101,0.9184,-11.09
4216,1.7035,0.999,-11.0851
4217,1.694,1.0305,-10.9642
4218,1.7839,1.1024,-11.0796
4219,1.7741,1.1296,-10.9577
4220,1.7362,1.0777,-10.9612
4221,1.7457,1.0485,-11.0823
4222,1.7327,1.0997,-10.8396
4223,1.7706,1.1511,-10.8361
4224,1.7344,1.1159,-10.7195
4225,1.7716,1.1676,-10.7165
4226,1.6665,2.1791,-11.1163
4227,1.5726,2.2592,-11.1345
4228,1.5544,2.2595,-10.9819
4229,1.647,2.1826,-10.966
4230,1.4505,2.3212,-10.9979
4231,1.4665,2.3237,-11.1522
